UUID,sector,category,activity_id,name,activity_unit,kgCO2e-AR6,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR6,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,source_lca_activity,lca_activity,source,dataset,year_released,year_valid_from,years_calculated_from,region,data_quality,contributor,date_accessed,description,source_link
a6b994c9-5b37-4bf2-aa86-b8de72515c41,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_cattle_ranches_feedlots,Cattle feedlots,USD,not-supplied,not-supplied,3.298,0.519,0.0606,0.00423,0.004219713443999999,0.003608704340000001,0.0038490549399999995,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: cattle feedlots. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
5ea509f3-7979-4016-b07d-cd3a4312d21f,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_cattle_ranches_feedlots,Cattle ranches and feedlots,USD,not-supplied,not-supplied,not-supplied,0.626,0.083,0.004,not-supplied,not-supplied,0.004,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: cattle ranches and feedlots. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
d8d27a9c-7392-4bc9-912a-d935f8e47224,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_chicken_egg_production,Chicken egg production,USD,not-supplied,not-supplied,1.171,0.682,0.00639,0.00109,0.005087100068,0.004349335540000001,0.00463996282,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: chicken egg production. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
6f36271f-3b47-4623-aaef-fd0ae54e1391,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_dairies,Dairies,USD,not-supplied,not-supplied,not-supplied,0.599,0.006,0.001,not-supplied,not-supplied,0.004,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: dairies. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
d40e74b2-8560-4f6a-9ae3-ca029923948e,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_dairy_cattle_and_milk_production,Dairy cattle and milk production,USD,not-supplied,not-supplied,2.578,0.523,0.0632,0.00157,0.005170953188,0.0044366201,0.00472318236,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: dairy cattle and milk production. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
e5911763-1a02-449a-a5ce-272f77a6e305,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_dual_purpose_cattle_ranching_and_farming,Dual-purpose cattle ranching and farming,USD,not-supplied,not-supplied,3.298,0.519,0.0606,0.00423,0.004219713443999999,0.003608704340000001,0.0038490549399999995,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: dual-purpose cattle ranching and farming. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
6d586552-8b4c-4774-9e08-bc9b5b688253,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_fur_bearing_animal_and_rabbit_production,Fur-bearing animal and rabbit production,USD,not-supplied,not-supplied,1.375,0.184,0.0275,0.00169,0.002320858668,0.0019838239,0.00211030992,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: fur-bearing animal and rabbit production. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
d4640af5-cccb-4b91-bbf3-83fc8a6f33a7,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_goat_farming,Goat farming,USD,not-supplied,not-supplied,1.375,0.184,0.0275,0.00169,0.002320858668,0.0019838239,0.00211030992,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: goat farming. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
75103992-4698-41f8-8a66-bf090762a12d,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_hog_and_pig_farming,Hog and pig farming,USD,not-supplied,not-supplied,1.375,0.184,0.0275,0.00169,0.002320858668,0.0019838239,0.00211030992,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: hog and pig farming. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
25363158-09c3-47f9-9b63-8c08f5cc38f5,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_horses_and_other_equine_production,Horses and other equine production,USD,not-supplied,not-supplied,1.375,0.184,0.0275,0.00169,0.002320858668,0.0019838239,0.00211030992,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: horses and other equine production. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
1e06669c-ba73-4ebd-9cf6-cc15df28d5e2,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_other_poultry_production,Other poultry production,USD,not-supplied,not-supplied,1.171,0.682,0.00639,0.00109,0.005087100068,0.004349335540000001,0.00463996282,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: other poultry production. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
e4f639a0-aaf1-4066-a58b-dc77d6c5d9c7,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_poultry_farms,Poultry farms,USD,not-supplied,not-supplied,not-supplied,0.272,0.037,0.002,not-supplied,not-supplied,0.003,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: poultry farms. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
ad07f217-183d-45a3-a9aa-1bfd75fe3c19,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_poultry_hatcheries,Poultry hatcheries,USD,not-supplied,not-supplied,1.171,0.682,0.00639,0.00109,0.005087100068,0.004349335540000001,0.00463996282,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: poultry hatcheries. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
3fa45b65-8162-4e1f-9a08-a889e9046b20,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_sheep_farming,Sheep farming,USD,not-supplied,not-supplied,1.375,0.184,0.0275,0.00169,0.002320858668,0.0019838239,0.00211030992,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: sheep farming. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
e1ad96cc-e4df-4d6c-a1f9-734f15ce7a1a,Agriculture/Hunting/Forestry/Fishing,Livestock Farming,livestock_farming-type_turkey_production,Turkey production,USD,not-supplied,not-supplied,1.171,0.682,0.00639,0.00109,0.005087100068,0.004349335540000001,0.00463996282,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: turkey production. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
97ca3a46-1e70-4066-a5e4-ea2c623f0e2b,Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_forest_nurseries_and_gathering_of_forest_products-carbon_storage_na,Forest nurseries and gathering of forest products,USD,not-supplied,not-supplied,0.301,0.221,0.00125,0.000153,0.0029209353130000004,0.0024947496000000003,0.00265759105,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: forest nurseries and gathering of forest products. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
528a8732-cade-4348-98df-a2bbd8bde29c,Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_logging-carbon_storage_na,Logging,USD,not-supplied,not-supplied,0.301,0.221,0.00125,0.000153,0.0029209353130000004,0.0024947496000000003,0.00265759105,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: logging. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
b8f2746e-8dae-492f-a899-5cb70cd5da38,Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_timber_raw_forest_products,Timber and raw forest products,USD,not-supplied,not-supplied,not-supplied,0.243,0.002,0.0,not-supplied,not-supplied,0.003,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: timber and raw forest products. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
fe9ab87d-44ff-42f3-bcd2-8bb9fe2b379f,Agriculture/Hunting/Forestry/Fishing,Timber and Forestry Products,timber_forestry-type_timber_raw_forest_products,Timber tract operations,USD,not-supplied,not-supplied,0.301,0.221,0.00125,0.000153,0.0029209353130000004,0.0024947496000000003,0.00265759105,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: timber tract operations. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
4ef4d8e7-2c0d-4c5f-b66e-f32850e94a0d,Consumer Goods and Services,DIY and Gardening Equipment,equipment_gardening_diy-type_outdoor_power_equipment_stores,Outdoor power equipment stores,USD,not-supplied,not-supplied,0.101,0.0885,0.000311,7.14e-06,0.0023156081555,0.001981360766,0.0020950148689999996,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: outdoor power equipment stores. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
dff527ce-0df6-4216-9920-8f54df11623c,Consumer Goods and Services,DIY and Gardening Equipment,equipment_gardening_diy-type_paint_and_wallpaper_stores,Paint and wallpaper stores,USD,not-supplied,not-supplied,0.101,0.0885,0.000311,7.14e-06,0.0023156081555,0.001981360766,0.0020950148689999996,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: paint and wallpaper stores. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
7dab9490-4729-443a-bc9c-4c62d7cc5a86,Consumer Goods and Services,Domestic Services,domestic_services-type_all_other_personal_services,All other personal services,USD,not-supplied,not-supplied,0.099,0.083,0.000387,1.34e-05,0.0022742721980000004,0.001947157,0.00206850751,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: all other personal services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
bf5a0f03-7822-45f0-97d1-1a404ad7dadf,Consumer Goods and Services,Domestic Services,domestic_services-type_household_employees,Household employees,USD,not-supplied,not-supplied,not-supplied,0.0,0.0,0.0,not-supplied,not-supplied,0.0,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: household employees. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
2e61ae1a-3242-4942-b7ba-7ba5c8d9dbd9,Consumer Goods and Services,Domestic Services,domestic_services-type_one_hour_photofinishing,One-hour photofinishing,USD,not-supplied,not-supplied,0.099,0.083,0.000387,1.34e-05,0.0022742721980000004,0.001947157,0.00206850751,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: one-hour photofinishing. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
1888abb6-65b0-44b3-a7e0-75ee54b43487,Consumer Goods and Services,Domestic Services,domestic_services-type_parking_lots_and_garages,Parking lots and garages,USD,not-supplied,not-supplied,0.099,0.083,0.000387,1.34e-05,0.0022742721980000004,0.001947157,0.00206850751,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: parking lots and garages. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
712b3d6a-7fe5-41a5-ab43-b5f9deacc667,Consumer Goods and Services,Domestic Services,domestic_services-type_pet_care_except_veterinary_services,Pet care (except veterinary) services,USD,not-supplied,not-supplied,0.099,0.083,0.000387,1.34e-05,0.0022742721980000004,0.001947157,0.00206850751,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: pet care (except veterinary) services. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
4ec3161a-c730-475c-8f6e-220bb4364fd1,Consumer Goods and Services,Domestic Services,domestic_services-type_pet_care_photofinishing_parking_other_sundry_services,Pet care/photofinishing/parking and other sundry services,USD,not-supplied,not-supplied,not-supplied,0.108,0.001,0.0,not-supplied,not-supplied,0.002,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: pet care/photofinishing/parking and other sundry services. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
caa2ef85-2f14-4b87-bac6-142220d5ed05,Consumer Goods and Services,Domestic Services,domestic_services-type_photofinishing_laboratories_except_one_hour,Photofinishing laboratories (except one-hour),USD,not-supplied,not-supplied,0.099,0.083,0.000387,1.34e-05,0.0022742721980000004,0.001947157,0.00206850751,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: photofinishing laboratories (except one-hour). This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
086a4fe8-84af-4fb6-8afd-a75a46a76f99,Consumer Goods and Services,Food/Beverages/Tobacco,consumer_goods-type_all_other_foods,All other foods,USD,not-supplied,not-supplied,not-supplied,0.335,0.004,0.0,not-supplied,not-supplied,0.005,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Factors Dataset (commodities),2022,2018,2012,US,,Climatiq,2022/10/25,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: all other foods. This factor is representative of the described commodity (equivalent to a goods or services category) and was obtained from the USEEIO model v1.0.1. Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.1.1,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
137709f2-4c33-43ab-aa90-a210e4c36df0,Consumer Goods and Services,Food/Beverages/Tobacco,consumer_goods-type_all_other_miscellaneous_food,All other miscellaneous food manufacturing,USD,not-supplied,not-supplied,0.603,0.327,0.00383,0.000592,0.004802768883,0.00411756206,0.00438435975,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: all other miscellaneous food manufacturing. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
d14da97e-2b57-4840-ad8b-0215f20f0592,Consumer Goods and Services,Food/Beverages/Tobacco,consumer_goods-type_all_other_specialty_food_stores,All other specialty food stores,USD,not-supplied,not-supplied,0.238,0.202,0.000675,4.9e-05,0.005212325518,0.0044576947,0.004712004120000001,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: all other specialty food stores. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
4693bb41-ba1e-4a8b-beb1-98bcc5e5848b,Consumer Goods and Services,Food/Beverages/Tobacco,consumer_goods-type_animal_except_poultry_slaughtering,Animal (except poultry) slaughtering,USD,not-supplied,not-supplied,1.279,0.288,0.0217,0.00149,0.003251342061,0.00277979948,0.0029578215000000004,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: animal (except poultry) slaughtering. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
aae6d266-0b5d-4d04-bf48-1ce276f935bb,Consumer Goods and Services,Food/Beverages/Tobacco,consumer_goods-type_baked_goods_stores,Baked goods stores,USD,not-supplied,not-supplied,0.238,0.202,0.000675,4.9e-05,0.005212325518,0.0044576947,0.004712004120000001,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: baked goods stores. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
1d95e747-fb16-4ed8-ad08-c7fddaa7ccf1,Consumer Goods and Services,Food/Beverages/Tobacco,consumer_goods-type_beer_wine_and_liquor_stores,Beer/wine and liquor stores,USD,not-supplied,not-supplied,0.238,0.202,0.000675,4.9e-05,0.005212325518,0.0044576947,0.004712004120000001,,3,cradle_to_shelf,primary_production-transport-manufacturing,EPA,Supply Chain Greenhouse Gas Emission Factors v1.2,2023,2019,,US,,Climatiq,2023/09/04,Emission intensity of supply chain (with margins i.e. cradle to shelf) in US dollars spend on: beer/wine and liquor stores. This factor is representative of the described goods or services category as defined by the 2017 version of the North American Industry Classification System (NAICS). Refer to the source for the source-specific data quality assessment. Retrieved from Supply Chain Factors Dataset v1.2.,https://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=349324&Lab=CESER
